Name;Fueltype;Technology;Set;Country;inst-cap;Duration;YearCommissioned;Retrofit;Latitude;Longitude;File;projectID;Type
Staudinger;Natural Gas;Steam Turbine;PP;Germany;572,0;0,0;1977,0;1977,0;50,08855300000001;8,953399000000003;;{u'OPSD': [u'BNA0374'], u'ENTSOE': [u'11WD2STAU0001800']};Gas
Intermalta;Natural Gas;NaN;PP;Spain;6,66;0,0;2011,0;2011,0;42,334331;-1,935087;SEDE;{u'OPSD': [u'OEU2025', u'OEU2399'], u'CARMA': [u'CARMA39046']};Gas
Mino;Oil;NaN;PP;Spain;0,84;0,0;2011,0;2011,0;41,3721067928752;0,301694869995117;SEDE;{u'OPSD': [u'OEU1487'], u'CARMA': [u'CARMA370']};OilOther
Agreda;Natural Gas;NaN;PP;Spain;16,334;0,0;2000,0;2000,0;41,8558815075523;-1,9224357604980504;SEDE;{u'OPSD': [u'OEU3264'], u'CARMA': [u'CARMA413']};Gas
Montereau;Oil;NaN;PP;France;370,0;0,0;;;48,38045;2,85108;RTE;{u'OPSD': [u'OEU87', u'OEU88'], u'ENTSOE': [u'17W100P100P0270G', u'17W100P100P0271E']};OilOther
Walheim;Oil;OCGT;PP;Germany;136,0;0,0;1981,0;1981,0;49,017472;9,157389;;{u'OPSD': [u'BNA1004'], u'ENTSOE': [u'11WD4WALK5G----E']};OilOther
Värtan stockholm;Hard Coal;Steam Turbine;PP;Sweden;130,0;0,0;;;59,352713;18,103412;Nordpool;{u'OPSD': [u'OEU5495'], u'GEO': [u'GEO46187']};Coal
West burton ccgt;Natural Gas;CCGT;PP;United Kingdom;1332,0;0,0;2012,0;2012,0;53,361541;-0,810597;GOV;{u'OPSD': [u'OEU5156'], u'GEO': [u'GEO44588']};Gas
Boa;Lignite;Steam Turbine;PP;Germany;2120,0;0,0;2012,0;2012,0;51,0365;6,61332;;{u'OPSD': [u'BNA1401a', u'BNA1401b'], u'GEO': [u'GEO44210', u'GEO44209']};Lignite
Dobšiná;Hydro;Pumped Storage;Store;Slovakia;24,0;0,0;1953,0;2014,0;48,8207511;20,3656619;energy_storage_exchange, SEAS;{u'ESE': [u'ESE69'], u'OPSD': [u'OEU5511', u'OEU5510', u'OEU5513', u'OEU5512']};PumSt
Häusern;Hydro;Pumped Storage;Store;Germany;100,0;0,0;1931,0;1948,0;47,75523;8,1879;energy_storage_exchange;{u'ESE': [u'ESE34'], u'OPSD': [u'BNA0426']};PumSt
Rellswerk;Hydro;Pumped Storage;Store;Austria;12,0;0,0;2017,0;2017,0;47,0531826;9,7529724;energy_storage_exchange;{u'ESE': [u'ESE153'], u'OPSD': [u'BNA1869']};PumSt
Amfard;Natural Gas;NaN;PP;France;260,0;0,0;2004,0;2004,0;;;RTE;{u'OPSD': [u'OEU92', u'OEU93'], u'ENTSOE': [u'17W100P100P0353C', u'17W100P100P03493']};Gas
Aros västerås;Oil;Steam Turbine;PP;Sweden;243,0;0,0;;;59,587937;16,512506;Nordpool;{u'OPSD': [u'OEU5447'], u'ENTSOE': [u'46WPU0000000064J']};OilOther
Bohunice;Nuclear;Steam Turbine;PP;Slovakia;1000,0;0,0;1985,0;1985,0;48,4914;17,67734;SEAS;{u'OPSD': [u'OEU5501', u'OEU5500'], u'ENTSOE': [u'24WV--EBO------8']};Nuclear
Cripriano castello alfonso;Natural Gas;NaN;PP;Spain;0,8540000000000001;0,0;;;40,145177200000006;-0,1494988;SEDE;{u'OPSD': [u'OEU2901'], u'ENTSOE': [u'18WCTN3-12345-04', u'18WCTN4-123456-C']};Gas
Cycofos;Natural Gas;NaN;PP;France;428,0;0,0;2009,0;2009,0;43,42801;4,88652;RTE;{u'OPSD': [u'OEU97'], u'ENTSOE': [u'17W100P100P0351G']};Gas
Cycofos tv;Other;NaN;PP;France;62,0;0,0;2009,0;2009,0;43,42801;4,88652;RTE;{u'OPSD': [u'OEU72'], u'ENTSOE': [u'17W100P100P0352E']};OilOther
Linz süd fernheizkraftwerk;Natural Gas;CCGT;CHP;Austria;172,0;0,0;1993,0;1993,0;48,267893;14,346898;http://www.linzag.at/portal/portal/linzag/linzag/linzstrom/kraftwerke/linzsd/centerWindow?plaginit=1&action=1;{u'OPSD': [u'OEU5693'], u'ENTSOE': [u'14WLSG-1SUED---5']};Gas
Frechen wachtberg;Lignite;Steam Turbine;PP;Germany;176,0;0,0;1959,0;1988,0;50,8976;6,7930990000000016;;{u'OPSD': [u'BNA0292'], u'ENTSOE': [u'11WD7BOLL5B-FREO']};Lignite
Duisburg hamborn;Other;Steam Turbine;CHP;Germany;385,0;0,0;1958,0;2003,0;51,494201;6,728433;;{u'OPSD': [u'BNA0397', u'BNA0396', u'BNA0395'], u'ENTSOE': [u'11WD7BEEC5XHAKW5']};OilOther
Agroenergetica baena;Other;NaN;PP;Spain;20,0;0,0;;;;;SEDE;{u'OPSD': [u'OEU3669'], u'CARMA': [u'CARMA23599']};OilOther
Guarro casas;Oil;NaN;PP;Spain;1,46;0,0;;;28,963017475573807;-13,5476875305176;SEDE;{u'OPSD': [u'OEU2904'], u'CARMA': [u'CARMA18504']};OilOther
Carrington;Natural Gas;CCGT;PP;United Kingdom;900,0;0,0;2016,0;2016,0;53,4485192205528;-2,3541900948642;GOV;{u'OPSD': [u'OEU5139'], u'CARMA': [u'CARMA7217']};Gas
Ecocarburantes;Natural Gas;NaN;PP;Spain;21,666;0,0;2012,0;2012,0;37,605121;-0,986232;SEDE;{u'OPSD': [u'OEU3332'], u'CARMA': [u'CARMA7240']};Gas
Alabe cartobox;Natural Gas;NaN;PP;Spain;3,0;0,0;;;40,365161;-3,484839;SEDE;{u'OPSD': [u'OEU3146'], u'CARMA': [u'CARMA7248']};Gas
Alabe cartotecnia;Natural Gas;NaN;PP;Spain;3,0;0,0;;;40,5527437240659;-3,32894325256348;SEDE;{u'OPSD': [u'OEU1602'], u'CARMA': [u'CARMA7249']};Gas
Papeles cartonajes europa;Natural Gas;NaN;PP;Spain;3,492;0,0;1995,0;1995,0;40,155996;0,043254;SEDE;{u'OPSD': [u'OEU2186'], u'CARMA': [u'CARMA6507']};Gas
Cabezon;Natural Gas;NaN;PP;Spain;1,4;0,0;;;43,308243;-4,235707;SEDE;{u'OPSD': [u'OEU1966'], u'CARMA': [u'CARMA6516']};Gas
Becosa cabra;Natural Gas;NaN;PP;Spain;17,675;0,0;;;37,47249;-4,44206;SEDE;{u'OPSD': [u'OEU1777'], u'CARMA': [u'CARMA6530']};Gas
Castellon;Natural Gas;NaN;PP;Spain;782,0;0,0;2002,0;2002,0;39,955685;0,002317;SEDE;{u'OPSD': [u'OEU5042'], u'CARMA': [u'CARMA7364']};Gas
Banyoles;Natural Gas;NaN;PP;Spain;10,764000000000001;0,0;2000,0;2000,0;42,1166667;2,7666667;SEDE;{u'OPSD': [u'OEU2919', u'OEU2118'], u'CARMA': [u'CARMA63285']};Gas
Chemnitz nord;Lignite;Steam Turbine;CHP;Germany;147,6;0,0;1988,0;2010,0;50,856981;12,923096;;{u'OPSD': [u'BNA0179', u'BNA0177'], u'CARMA': [u'CARMA8136']};Lignite
Chickerell;Natural Gas;NaN;PP;United Kingdom;45,0;0,0;1998,0;1998,0;50,623281;-2,487789;GOV;{u'OPSD': [u'OEU5319'], u'CARMA': [u'CARMA8317']};Gas
Chippenham;Natural Gas;NaN;PP;United Kingdom;10,0;0,0;2002,0;2002,0;51,46;-2,1247222000000003;GOV;{u'OPSD': [u'OEU5317'], u'CARMA': [u'CARMA8425']};Gas
Castilla;Natural Gas;NaN;PP;Spain;8,866;0,0;2010,0;2010,0;38,6871177047217;-4,10734176635742;SEDE;{u'OPSD': [u'OEU2397'], u'CARMA': [u'CARMA7393']};Gas
Grancasa;Natural Gas;NaN;PP;Spain;2,937;0,0;;;;;SEDE;{u'OPSD': [u'OEU1535'], u'CARMA': [u'CARMA7652']};Gas
Castleford;Natural Gas;CCGT;PP;United Kingdom;56,0;0,0;2002,0;2002,0;53,73200300000001;-1,342831;GOV;{u'OPSD': [u'OEU5153'], u'CARMA': [u'CARMA7405']};Gas
Celytex;Oil;NaN;PP;Spain;3,4389999999999996;0,0;;;40,9245382252125;-2,9246807098388703;SEDE;{u'OPSD': [u'OEU1618', u'OEU3042'], u'CARMA': [u'CARMA7576']};OilOther
Leycesa;Natural Gas;NaN;PP;Spain;1,0;0,0;2009,0;2009,0;;;SEDE;{u'OPSD': [u'OEU3411'], u'CARMA': [u'CARMA7616']};Gas
Tabicesa;Natural Gas;NaN;PP;Spain;5,8260000000000005;0,0;2000,0;2000,0;42,35;-3,7;SEDE;{u'OPSD': [u'OEU2542'], u'CARMA': [u'CARMA6298', u'CARMA6303']};Gas
Campofrio;Natural Gas;NaN;PP;Spain;2,838;0,0;2013,0;2013,0;42,35;-3,7;SEDE;{u'OPSD': [u'OEU2555'], u'CARMA': [u'CARMA6297']};Gas
Bitterfeld;Natural Gas;CCGT;PP;Germany;106,0;0,0;2000,0;2000,0;51,633861;12,299357;;{u'OPSD': [u'BNA0105'], u'CARMA': [u'CARMA4778']};Gas
Blackburn;Natural Gas;CCGT;PP;United Kingdom;59,0;0,0;2011,0;2011,0;53,419126;-1,4044530000000002;GOV;{u'OPSD': [u'OEU5333'], u'CARMA': [u'CARMA4850']};Gas
Barmen;Natural Gas;CCGT;CHP;Germany;82,0;0,0;2005,0;2005,0;51,268889;7,200278;;{u'OPSD': [u'BNA1082'], u'CARMA': [u'CARMA3355']};Gas
Kwk anlage barby;Natural Gas;Steam Turbine;PP;Germany;17,8;0,0;2013,0;2013,0;51,983192;11,87656;;{u'OPSD': [u'BNA0051'], u'CARMA': [u'CARMA26572']};Gas
Eurohueco;Natural Gas;NaN;PP;Spain;4,84;0,0;1998,0;1998,0;41,3887868890716;2,15898513793945;SEDE;{u'OPSD': [u'OEU2846'], u'CARMA': [u'CARMA3301', u'CARMA35955']};Gas
Port ecorel;Oil;NaN;PP;Spain;4,17;0,0;2009,0;2009,0;41,3887868890716;2,15898513793945;SEDE;{u'OPSD': [u'OEU3691'], u'CARMA': [u'CARMA3308', u'CARMA3309']};OilOther
Barreras;Natural Gas;NaN;PP;Spain;5,872000000000001;0,0;1999,0;1999,0;37,402023;-6,0331410000000005;SEDE;{u'OPSD': [u'OEU1872'], u'CARMA': [u'CARMA24530']};Gas
Mitte;Hard Coal;CCGT;CHP;Germany;43,3;0,0;1984,0;1984,0;52,278611;10,514722;;{u'OPSD': [u'BNA0138'], u'CARMA': [u'CARMA5650']};Coal
Industriekraftwerk breuberg;Natural Gas;Steam Turbine;PP;Germany;11,4;0,0;1999,0;1999,0;49,81082;9,01169;;{u'OPSD': [u'BNA1117'], u'CARMA': [u'CARMA59827']};Gas
Egger brilon;Natural Gas;OCGT;PP;Germany;13,5;0,0;1996,0;1996,0;51,40845951;8,599935409;;{u'OPSD': [u'BNA0156b'], u'CARMA': [u'CARMA5803']};Gas
Fwk buer;Hard Coal;Steam Turbine;PP;Germany;70,0;0,0;1985,0;1985,0;51,59696;7,0045199999999985;;{u'OPSD': [u'BNA0336'], u'CARMA': [u'CARMA6140']};Coal
Burghfield;Natural Gas;NaN;PP;United Kingdom;45,0;0,0;1998,0;1998,0;51,429365;-1,0033040000000002;GOV;{u'OPSD': [u'OEU5318'], u'CARMA': [u'CARMA6290']};Gas
Bhkw braunschweig;Natural Gas;Steam Turbine;CHP;Germany;10,4;0,0;2015,0;2015,0;52,295298;10,521672;;{u'OPSD': [u'BNA1677'], u'CARMA': [u'CARMA5649', u'CARMA5651']};Gas
Bochum;Natural Gas;Steam Turbine;PP;Germany;20,7;0,0;2004,0;2004,0;51,48333333;7,216666667;;{u'OPSD': [u'BNA0110'], u'CARMA': [u'CARMA5050', u'CARMA5052']};Gas
Paquito boiro;Oil;NaN;PP;Spain;3,675;0,0;2012,0;2012,0;42,65;-8,9;SEDE;{u'OPSD': [u'OEU2668'], u'CARMA': [u'CARMA5130', u'CARMA60003']};OilOther
Bomlitz;Natural Gas;Steam Turbine;CHP;Germany;22,1;0,0;1912,0;1912,0;52,904778;9,658513;;{u'OPSD': [u'BNA1524'], u'CARMA': [u'CARMA58260']};Gas
Bortel oberstufe;Hydro;Pumped Storage;Store;Switzerland;2,35;0,0;1990,0;1990,0;46,2934511663;8,0881588712;BFE;{u'OPSD': [u'OEU792'], u'CARMA': [u'CARMA5353']};PumSt
Anlage drewsen;Natural Gas;CCGT;PP;Germany;13,0;0,0;2000,0;2000,0;52,623451;10,245655;;{u'OPSD': [u'BNA1450'], u'CARMA': [u'CARMA23994']};Gas
Sizewell;Nuclear;Steam Turbine;PP;United Kingdom;1198,0;0,0;1995,0;1995,0;52,21511;1,6201299999999998;GOV;{u'OPSD': [u'OEU5137'], u'CARMA': [u'CARMA41833']};Nuclear
Sigmundshall;Natural Gas;Steam Turbine;PP;Germany;19,0;0,0;1974,0;1974,0;52,41852;9,36815;;{u'OPSD': [u'BNA1285'], u'CARMA': [u'CARMA41566']};Gas
Schwarza;Natural Gas;Steam Turbine;CHP;Germany;26,5;0,0;1936,0;1936,0;50,686928;11,329303;;{u'OPSD': [u'BNA0856'], u'CARMA': [u'CARMA58828']};Gas
Schwarzheide;Natural Gas;CCGT;PP;Germany;122,0;0,0;1994,0;1994,0;51,47617;13,8891;;{u'OPSD': [u'BNA0893'], u'CARMA': [u'CARMA40240']};Gas
Iks pck schwedt;Oil;Steam Turbine;CHP;Germany;333,5;0,0;1972,0;2011,0;53,098180000000006;14,23454;;{u'OPSD': [u'BNA0894d', u'BNA0894c', u'BNA0894e', u'BNA0894a', u'BNA0894b'], u'CARMA': [u'CARMA40243']};OilOther
Seda;Natural Gas;NaN;PP;Spain;5,16;0,0;;;;;SEDE;{u'OPSD': [u'OEU1564'], u'CARMA': [u'CARMA33411']};Gas
Fellside chp *;Natural Gas;NaN;CHP;United Kingdom;180,0;0,0;1995,0;1995,0;54,418705;-3,488563;GOV;{u'OPSD': [u'OEU5208'], u'CARMA': [u'CARMA40474']};Gas
Spalding;Natural Gas;CCGT;PP;United Kingdom;880,0;0,0;2004,0;2004,0;52,806845;-0,133276;GOV;{u'OPSD': [u'OEU5200'], u'CARMA': [u'CARMA42628']};Gas
U. südraum;Natural Gas;Steam Turbine;PP;Germany;38,6;0,0;2012,0;2012,0;49,213706;6,97813;;{u'OPSD': [u'BNA1464'], u'CARMA': [u'CARMA43561']};Gas
Südstadt;Natural Gas;CCGT;CHP;Germany;35,0;0,0;1994,0;1994,0;50,91697;6,95725;;{u'OPSD': [u'BNA0544'], u'CARMA': [u'CARMA63294']};Gas
Iqa;Natural Gas;NaN;PP;Spain;6,05;0,0;2009,0;2009,0;41,1166667;1,25;SEDE;{u'OPSD': [u'OEU2978'], u'CARMA': [u'CARMA44661']};Gas
Restmüll stuttgart münster;Oil;OCGT;CHP;Germany;69,9;0,0;1974,0;1974,0;48,81583300000001;9,221111;;{u'OPSD': [u'BNA0938', u'BNA0939b', u'BNA0937'], u'CARMA': [u'CARMA16102']};OilOther
Dow stade;Natural Gas;CCGT;PP;Germany;173,0;0,0;2014,0;2014,0;53,65191970000001;9,5078665;;{u'OPSD': [u'BNA0918b'], u'CARMA': [u'CARMA42999']};Gas
Staßfurt;Natural Gas;CCGT;CHP;Germany;123,0;0,0;1996,0;1996,0;51,865527;11,573813;;{u'OPSD': [u'BNA0922'], u'CARMA': [u'CARMA43090', u'CARMA43087']};Gas
Steinitz;Natural Gas;Steam Turbine;PP;Germany;11,4;0,0;1999,0;1999,0;52,83005;11,10328;;{u'OPSD': [u'BNA1403'], u'CARMA': [u'CARMA43179']};Gas
Stendal;Natural Gas;Steam Turbine;CHP;Germany;22,0;0,0;1994,0;1994,0;52,6087132;11,8324507;;{u'OPSD': [u'BNA1489'], u'CARMA': [u'CARMA43200']};Gas
Stornoway;Oil;NaN;PP;United Kingdom;24,0;0,0;1950,0;1950,0;58,203151;-6,372753;GOV;{u'OPSD': [u'OEU5291'], u'CARMA': [u'CARMA43374']};OilOther
Upm schongau;Natural Gas;Steam Turbine;PP;Germany;129,0;0,0;1969,0;2015,0;47,80811;10,90251;;{u'OPSD': [u'BNA1248a', u'BNA1248b'], u'CARMA': [u'CARMA40163']};Gas
Marienehe;Natural Gas;CCGT;CHP;Germany;108,0;0,0;1996,0;1996,0;54,12545400000001;12,081897;;{u'OPSD': [u'BNA0848'], u'CARMA': [u'CARMA38028']};Gas
Rubi;Natural Gas;NaN;PP;Spain;6,12;0,0;2001,0;2001,0;41,492256;2,0330470000000003;SEDE;{u'OPSD': [u'OEU2993'], u'CARMA': [u'CARMA38190']};Gas
Anlage rüsselsheim;Natural Gas;CCGT;PP;Germany;112,1;0,0;1999,0;1999,0;49,99204;8,41411;;{u'OPSD': [u'BNA0857'], u'CARMA': [u'CARMA38291']};Gas
Rye house;Natural Gas;CCGT;PP;United Kingdom;715,0;0,0;1993,0;1993,0;51,76169;0,009018;GOV;{u'OPSD': [u'OEU5335'], u'CARMA': [u'CARMA38362']};Gas
Grau;Natural Gas;NaN;PP;Spain;1,0;0,0;2008,0;2008,0;41,54329;2,109423;SEDE;{u'OPSD': [u'OEU2203'], u'CARMA': [u'CARMA60016']};Gas
Solvay rheinberg;Natural Gas;OCGT;CHP;Germany;79,0;0,0;1975,0;1975,0;51,56489000000001;6,578239999999999;;{u'OPSD': [u'BNA0834'], u'CARMA': [u'CARMA37176']};Gas
Rocksavage;Natural Gas;CCGT;PP;United Kingdom;810,0;0,0;1998,0;1998,0;53,315437;-2,7254240000000003;GOV;{u'OPSD': [u'OEU5199'], u'CARMA': [u'CARMA37761']};Gas
Romani;Natural Gas;NaN;PP;Spain;6,06;0,0;1996,0;1996,0;43,3;-7,5833333;SEDE;{u'OPSD': [u'OEU3143'], u'CARMA': [u'CARMA37884']};Gas
Romerales;Natural Gas;NaN;PP;Spain;8,169;0,0;2002,0;2002,0;37,471248;-5,646083;SEDE;{u'OPSD': [u'OEU3591'], u'CARMA': [u'CARMA12157']};Gas
Römerbrücke;Hard Coal;Steam Turbine;CHP;Germany;50,0;0,0;1988,0;2005,0;49,223899;7,0148990000000015;;{u'OPSD': [u'BNA0861b'], u'CARMA': [u'CARMA37892']};Coal
Santurce;Oil;NaN;PP;Spain;897,02;0,0;1969,0;1972,0;43,33909600000001;-3,052938;SEDE;{u'OPSD': [u'OEU4560', u'OEU4561'], u'CARMA': [u'CARMA39705']};OilOther
Solvida sanxenxo;Oil;NaN;PP;Spain;0,9;0,0;2012,0;2012,0;42,3999619792154;-8,80697965621948;SEDE;{u'OPSD': [u'OEU2196'], u'CARMA': [u'CARMA60001']};OilOther
Terdon;Natural Gas;NaN;PP;Spain;3,21;0,0;2000,0;2000,0;42,0166667;2,8333333;SEDE;{u'OPSD': [u'OEU3316'], u'CARMA': [u'CARMA39878']};Gas
Saza;Natural Gas;NaN;PP;Spain;3,33;0,0;;;41,672048;-4,048171;SEDE;{u'OPSD': [u'OEU1750'], u'CARMA': [u'CARMA40028']};Gas
Finsa santiago;Oil;NaN;PP;Spain;23,96;0,0;2002,0;2002,0;42,880524123434;-8,545689582824709;SEDE;{u'OPSD': [u'OEU3228'], u'CARMA': [u'CARMA39677']};OilOther
Bad salzungen;Natural Gas;Steam Turbine;CHP;Germany;9,7;0,0;1994,0;1994,0;50,800266;10,220563;;{u'OPSD': [u'BNA1105'], u'CARMA': [u'CARMA2800']};Gas
Sandbach;Natural Gas;CCGT;PP;United Kingdom;56,0;0,0;1999,0;1999,0;53,165356;-2,40608;GOV;{u'OPSD': [u'OEU5154'], u'CARMA': [u'CARMA39418']};Gas
Santiago;Natural Gas;NaN;PP;Spain;6,1579999999999995;0,0;1999,0;2000,0;41,46666670000001;2,0833333;SEDE;{u'OPSD': [u'OEU1755', u'OEU3492'], u'CARMA': [u'CARMA60487']};Gas
Taylor's lane;Oil;NaN;PP;United Kingdom;144,0;0,0;1979,0;1979,0;51,546086;-0,257309;GOV;{u'OPSD': [u'OEU5355'], u'CARMA': [u'CARMA44771']};OilOther
Viriato;Oil;NaN;PP;Spain;1,056;0,0;;;;;SEDE;{u'OPSD': [u'OEU1902'], u'CARMA': [u'CARMA18489']};OilOther
Azuvi;Natural Gas;NaN;PP;Spain;5,575;0,0;1993,0;1993,0;39,9333333;-0,1;SEDE;{u'OPSD': [u'OEU1938'], u'CARMA': [u'CARMA48278']};Gas
Villaricos;Oil;NaN;PP;Spain;22,302;0,0;;;39,269922;-2,601185;SEDE;{u'OPSD': [u'OEU1886'], u'CARMA': [u'CARMA63184']};OilOther
Cia energetica villas;Natural Gas;NaN;PP;Spain;24,977;0,0;2008,0;2008,0;39,98555;-3,3689760000000004;SEDE;{u'OPSD': [u'OEU2730'], u'CARMA': [u'CARMA48285']};Gas
Cog. e.d.a.r. villaperez;Natural Gas;NaN;PP;Spain;4,074;0,0;2001,0;2001,0;40,35;-3,7;SEDE;{u'OPSD': [u'OEU1927'], u'CARMA': [u'CARMA48289']};Gas
Dermont;Oil;NaN;PP;Spain;3,675;0,0;2011,0;2011,0;43,109881273581706;-9,03350830078125;SEDE;{u'OPSD': [u'OEU2351'], u'CARMA': [u'CARMA59996']};OilOther
Nueva moderna;Natural Gas;NaN;PP;Spain;2,766;0,0;;;37,46409;-5,346147;SEDE;{u'OPSD': [u'OEU2004'], u'CARMA': [u'CARMA23930']};Gas
Kraslan;Natural Gas;NaN;PP;Spain;0,995;0,0;;;42,85;-2,6666667;SEDE;{u'OPSD': [u'OEU1889'], u'CARMA': [u'CARMA63286']};Gas
Neumaticos michelin vitoria;Natural Gas;NaN;PP;Spain;47,0;0,0;;;42,866419;-2,670162;SEDE;{u'OPSD': [u'OEU1944'], u'CARMA': [u'CARMA48413']};Gas
Wählitz;Lignite;Steam Turbine;PP;Germany;31,0;0,0;1994,0;1994,0;51,16664;12,07622;;{u'OPSD': [u'BNA1002'], u'CARMA': [u'CARMA48697']};Lignite
Venis;Natural Gas;NaN;PP;Spain;2,5;0,0;;;;;SEDE;{u'OPSD': [u'OEU1939'], u'CARMA': [u'CARMA47941']};Gas
Granja avicola villaseca;Natural Gas;NaN;PP;Spain;14,8;0,0;;;41,1166667;1,25;SEDE;{u'OPSD': [u'OEU2553'], u'CARMA': [u'CARMA48203']};Gas
Procesos ecologicos vilches;Natural Gas;NaN;PP;Spain;30,0;0,0;2001,0;2001,0;38,206951;-3,510246;SEDE;{u'OPSD': [u'OEU2877', u'OEU2665'], u'CARMA': [u'CARMA48207', u'CARMA48208']};Gas
Walheim;Hard Coal;Steam Turbine;PP;Germany;244,0;0,0;1964,0;2011,0;49,017472;9,157389;;{u'OPSD': [u'BNA1005', u'BNA1006'], u'CARMA': [u'CARMA48803']};Coal
Zielitz;Natural Gas;Steam Turbine;PP;Germany;52,0;0,0;1996,0;1996,0;52,29848;11,67963;;{u'OPSD': [u'BNA1089'], u'CARMA': [u'CARMA51010']};Gas
Matadero zuera;Natural Gas;NaN;PP;Spain;15,72;0,0;2003,0;2003,0;41,867747;-0,7898390000000001;SEDE;{u'OPSD': [u'OEU2248', u'OEU2683'], u'CARMA': [u'CARMA51082']};Gas
Ec łódź;Hard Coal;Steam Turbine;PP;Poland;195,4858523825061;0,0;;;51,746;19,53945;ENTSOE;{u'GPD': [u'GPD12035'], u'GEO': [u'GEO42497']};Coal
Ec łódź;Hard Coal;Steam Turbine;PP;Poland;197,07910815685185;0,0;;;51,7983;19,4217;ENTSOE;{u'GPD': [u'GPD12034'], u'GEO': [u'GEO42496']};Coal
Wels fernheizkraftwerk;Natural Gas;CCGT;CHP;Austria;47,0;0,0;2000,0;2000,0;48,15184;14,00755;(p. 7) https://www.eww.at/fileadmin/user_upload/eww/strom/docs/info/business/Wels-Strom-EMAS-Umwelterklaerung-2013.pdf;{u'OPSD': [u'OEU5697'], u'CARMA': [u'CARMA49214', u'CARMA49215']};Gas
Wilton *;Natural Gas;NaN;PP;United Kingdom;84,0;0,0;1952,0;2005,0;54,587214;-1,100863;GOV;{u'OPSD': [u'OEU5342', u'OEU5341'], u'CARMA': [u'CARMA49778']};Gas
Spitzenlastkraftwerk wolfen;Natural Gas;Steam Turbine;PP;Germany;40,0;0,0;1997,0;1997,0;51,643127;12,228892;;{u'OPSD': [u'BNA1074'], u'CARMA': [u'CARMA58995', u'CARMA50029']};Gas
Wörth;Natural Gas;Steam Turbine;CHP;Germany;59,0;0,0;2008,0;2008,0;49,06996;8,30702;;{u'OPSD': [u'BNA1078'], u'CARMA': [u'CARMA50129']};Gas
Torness;Nuclear;Steam Turbine;PP;United Kingdom;1185,0;0,0;1988,0;1988,0;55,967523;-2,407059;GOV;{u'OPSD': [u'OEU5138'], u'CARMA': [u'CARMA45927']};Nuclear
Terracuita jorba;Natural Gas;NaN;PP;Spain;1,0;0,0;2005,0;2005,0;;;SEDE;{u'OPSD': [u'OEU3133'], u'CARMA': [u'CARMA45955']};Gas
Tortosa;Natural Gas;NaN;PP;Spain;13,58;0,0;2009,0;2009,0;40,812492;0,521602;SEDE;{u'OPSD': [u'OEU3783'], u'CARMA': [u'CARMA45978']};Gas
Tricalsa;Natural Gas;NaN;PP;Spain;0,99;0,0;1998,0;1998,0;42,471356;0,5969810000000001;SEDE;{u'OPSD': [u'OEU2325'], u'CARMA': [u'CARMA46374']};Gas
Tradema;Natural Gas;NaN;PP;Spain;10,0;0,0;;;41,699143;2,71888;SEDE;{u'OPSD': [u'OEU2267'], u'CARMA': [u'CARMA45907']};Gas
Tolsa;Natural Gas;NaN;PP;Spain;12,5;0,0;;;43,1348402092;-2,07800648481;SEDE;{u'OPSD': [u'OEU2059'], u'CARMA': [u'CARMA26525', u'CARMA347']};Gas
Tervakoski lä;Natural Gas;NaN;PP;Finland;11,4;0,0;;;60,8;24,6166667;EnergyAuthority;{u'OPSD': [u'OEU1407'], u'CARMA': [u'CARMA45107']};Gas
Thatcham;Oil;NaN;PP;United Kingdom;8,7;0,0;1994,0;1994,0;51,394535;-1,242002;GOV;{u'OPSD': [u'OEU5323'], u'CARMA': [u'CARMA45206']};OilOther
Thornhill;Natural Gas;CCGT;PP;United Kingdom;50,0;0,0;1998,0;1998,0;53,67705600000001;-1,6549630000000002;GOV;{u'OPSD': [u'OEU5155'], u'CARMA': [u'CARMA45298']};Gas
Tiree;Oil;NaN;PP;United Kingdom;3,0;0,0;1945,0;1945,0;56,49764;-6,882377;GOV;{u'OPSD': [u'OEU5292'], u'CARMA': [u'CARMA45526']};OilOther
Truchas cinca;Natural Gas;NaN;PP;Spain;23,92;0,0;1999,0;1999,0;42,15191;0,222472;SEDE;{u'OPSD': [u'OEU2469'], u'CARMA': [u'CARMA46392']};Gas
Valencia don juan;Natural Gas;NaN;PP;Spain;4,46;0,0;;;;;SEDE;{u'OPSD': [u'OEU1637'], u'CARMA': [u'CARMA47591']};Gas
Universitat valencia;Natural Gas;NaN;PP;Spain;4,662;0,0;;;;;SEDE;{u'OPSD': [u'OEU2043', u'OEU3147'], u'CARMA': [u'CARMA47568']};Gas
Clariana;Natural Gas;NaN;PP;Spain;5,101;0,0;1994,0;1999,0;39,9333333;-0,1;SEDE;{u'OPSD': [u'OEU3118', u'OEU1557'], u'CARMA': [u'CARMA47590']};Gas
Almenara tormes;Natural Gas;NaN;PP;Spain;12,0;0,0;;;39,4697524227712;-0,377386808395386;SEDE;{u'OPSD': [u'OEU3461'], u'CARMA': [u'CARMA47597', u'CARMA47598']};Gas
Ceramosa;Natural Gas;NaN;PP;Spain;5,973;0,0;1999,0;1999,0;41,655181;-4,72372;SEDE;{u'OPSD': [u'OEU2000', u'OEU3365'], u'CARMA': [u'CARMA47620', u'CARMA47623']};Gas
