Country;Duration;File;Fueltype;Latitude;Longitude;Name;Prob;Retrofit;Set;Technology;Type;YearCommissioned;inst-cap;projectID;Year;year_mu;year_stdev
;;;;47,891666666666666;11,833333333333334;WindOn_4313;0,999680729641211;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;48,05;12,766666666666666;WindOn_4314;0,999682445570024;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;49,2125;11,275;WindOn_4315;0,999683809840714;;;WindOn;WindOn;;10,0;;2000,0;2006,0;3,0
;;;;48,0;11,654166666666667;WindOn_4316;0,999688131180138;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;48,958333333333336;12,3125;WindOn_4317;0,999693451361268;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;48,6625;9,55;WindOn_4318;0,999695109536356;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;49,15833333333333;11,325;WindOn_4319;0,999697993705817;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;49,204166666666666;9,991666666666667;WindOn_4320;0,999698547126942;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;48,19166666666667;9,883333333333333;WindOn_4321;0,999701949409209;;;WindOn;WindOn;;10,0;;2001,0;2006,0;3,0
;;;;48,36666666666667;12,104166666666666;WindOn_4322;0,999709102378936;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;48,295833333333334;9,725;WindOn_4323;0,999710150563501;;;WindOn;WindOn;;10,0;;2009,0;2006,0;3,0
;;;;47,86666666666667;10,995833333333334;WindOn_4324;0,999713573891573;;;WindOn;WindOn;;10,0;;1999,0;2006,0;3,0
;;;;48,90416666666667;12,370833333333334;WindOn_4325;0,99971598715425;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;48,670833333333334;9,979166666666666;WindOn_4326;0,999716441285136;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;48,225;11,7625;WindOn_4327;0,9997177264638;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;47,95;10,7375;WindOn_4328;0,999723491029861;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;48,75416666666666;11,358333333333334;WindOn_4329;0,999723591121579;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;48,00833333333333;10,683333333333334;WindOn_4330;0,999724060124273;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;48,6875;10,3875;WindOn_4331;0,999724338049571;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;48,420833333333334;11,479166666666666;WindOn_4332;0,999733816599166;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;48,729166666666664;10,704166666666666;WindOn_4333;0,999734785628578;;;WindOn;WindOn;;10,0;;2001,0;2006,0;3,0
;;;;48,50833333333333;11,429166666666667;WindOn_4334;0,99974206314715;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;47,5875;9,75;WindOn_4335;0,999747500611573;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;47,53333333333333;9,679166666666667;WindOn_4336;0,999749627072594;;;WindOn;WindOn;;10,0;;1999,0;2006,0;3,0
;;;;48,329166666666666;13,1125;WindOn_4337;0,99975252084075;;;WindOn;WindOn;;10,0;;2010,0;2006,0;3,0
;;;;48,87083333333333;10,0125;WindOn_4338;0,999760123527582;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;49,170833333333334;9,420833333333333;WindOn_4339;0,999762114481536;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;47,6875;11,041666666666666;WindOn_4340;0,999763332311664;;;WindOn;WindOn;;10,0;;2000,0;2006,0;3,0
;;;;49,0625;9,445833333333333;WindOn_4341;0,999765044092316;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;48,05833333333333;12,4125;WindOn_4342;0,999767493177318;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;47,8;11,595833333333333;WindOn_4343;0,999768132671801;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;49,1875;9,920833333333333;WindOn_4344;0,999772593637588;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;48,75833333333333;12,570833333333333;WindOn_4345;0,999773665569504;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;48,84166666666667;11,791666666666666;WindOn_4346;0,999777792469769;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;48,69166666666666;9,875;WindOn_4347;0,999787222913584;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;49,141666666666666;11,475;WindOn_4348;0,999790208341297;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;48,34166666666667;12,55;WindOn_4349;0,999796052586042;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;48,083333333333336;11,7;WindOn_4350;0,999797156614873;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;49,045833333333334;11,195833333333333;WindOn_4351;0,999797618491537;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;48,63333333333333;9,5625;WindOn_4352;0,99979795061539;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;48,31666666666666;12,983333333333334;WindOn_4353;0,999803978247949;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;48,9875;10,8375;WindOn_4354;0,999804365603261;;;WindOn;WindOn;;10,0;;2001,0;2006,0;3,0
;;;;48,266666666666666;10,7875;WindOn_4355;0,999807379452135;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;48,025;12,591666666666667;WindOn_4356;0,999808378050047;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;48,49166666666667;10,304166666666667;WindOn_4357;0,999816774769837;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;48,71666666666667;10,229166666666666;WindOn_4358;0,999818794792552;;;WindOn;WindOn;;10,0;;2001,0;2006,0;3,0
;;;;47,96666666666667;11,204166666666666;WindOn_4359;0,99982707387671;;;WindOn;WindOn;;10,0;;2009,0;2006,0;3,0
;;;;48,145833333333336;11,158333333333333;WindOn_4360;0,99982997932523;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;47,72083333333333;10,575;WindOn_4361;0,999831300883809;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;49,00416666666666;12,125;WindOn_4362;0,999835543478779;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;49,1375;9,783333333333333;WindOn_4363;0,999841523239993;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;48,729166666666664;11,625;WindOn_4364;0,999845777721342;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;48,858333333333334;11,25;WindOn_4365;0,999848231491879;;;WindOn;WindOn;;10,0;;2001,0;2006,0;3,0
;;;;48,1375;9,5625;WindOn_4366;0,999849760129698;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;48,80416666666667;12,091666666666667;WindOn_4367;0,999851333115656;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;49,1625;11,170833333333334;WindOn_4368;0,999851978124653;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;48,625;11,633333333333333;WindOn_4369;0,999861013540884;;;WindOn;WindOn;;10,0;;1996,0;2006,0;3,0
;;;;49,104166666666664;10,775;WindOn_4370;0,999861475555521;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;48,6125;12,1125;WindOn_4371;0,999863566260728;;;WindOn;WindOn;;10,0;;2014,0;2006,0;3,0
;;;;48,045833333333334;9,670833333333333;WindOn_4372;0,999866364459562;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;49,15833333333333;11,7875;WindOn_4373;0,999873547230654;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;47,8;12,916666666666666;WindOn_4374;0,999874779564406;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;47,925;9,575;WindOn_4375;0,999877717847311;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;47,7375;11,558333333333334;WindOn_4376;0,999887821012331;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;48,8875;13,495833333333334;WindOn_4377;0,999888523489863;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;48,795833333333334;11,808333333333334;WindOn_4378;0,999890508256075;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;48,55416666666667;11,541666666666666;WindOn_4379;0,999891786963033;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;47,666666666666664;10,641666666666666;WindOn_4380;0,999895677769667;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;48,44166666666666;10,933333333333334;WindOn_4381;0,999898739177674;;;WindOn;WindOn;;10,0;;1998,0;2006,0;3,0
;;;;48,425;12,175;WindOn_4382;0,999899775869797;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;47,88333333333333;11,029166666666667;WindOn_4383;0,999901206935092;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;48,35;9,7375;WindOn_4384;0,999903118917905;;;WindOn;WindOn;;10,0;;2000,0;2006,0;3,0
;;;;48,46666666666667;12,779166666666667;WindOn_4385;0,999903151745927;;;WindOn;WindOn;;10,0;;2001,0;2006,0;3,0
;;;;48,895833333333336;10,433333333333334;WindOn_4386;0,999905768849859;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;49,09583333333333;10,625;WindOn_4387;0,999905998561017;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;48,87916666666666;9,55;WindOn_4388;0,999911562659453;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;48,325;11,770833333333334;WindOn_4389;0,999914904300131;;;WindOn;WindOn;;10,0;;2009,0;2006,0;3,0
;;;;48,84166666666667;10,529166666666667;WindOn_4390;0,999918277627776;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;48,17916666666667;11,866666666666667;WindOn_4391;0,999922101537115;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;48,0875;10,3875;WindOn_4392;0,999929710214335;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;49,2375;9,983333333333333;WindOn_4393;0,999938213192426;;;WindOn;WindOn;;10,0;;2001,0;2006,0;3,0
;;;;48,00833333333333;12,504166666666666;WindOn_4394;0,999938222307155;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;49,083333333333336;10,045833333333333;WindOn_4395;0,999940784649103;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;47,74166666666667;11,483333333333334;WindOn_4396;0,999942780117421;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;48,25416666666666;12,491666666666667;WindOn_4397;0,999943149223072;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;48,30833333333333;11,091666666666667;WindOn_4398;0,999957208762307;;;WindOn;WindOn;;10,0;;2011,0;2006,0;3,0
;;;;48,733333333333334;12,6375;WindOn_4399;0,99996525864731;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;47,708333333333336;9,420833333333333;WindOn_4400;0,99996709586362;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;48,645833333333336;9,654166666666667;WindOn_4401;0,999970102993342;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;48,18333333333333;11,691666666666666;WindOn_4402;0,999976735722002;;;WindOn;WindOn;;10,0;;2010,0;2006,0;3,0
;;;;48,108333333333334;11,320833333333333;WindOn_4403;0,999977868668077;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;48,65;10,2375;WindOn_4404;0,999978408202745;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;48,97083333333333;12,4;WindOn_4405;0,999979119622652;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;49,020833333333336;12,966666666666667;WindOn_4406;0,999983208920317;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;47,80833333333333;9,616666666666667;WindOn_4407;0,999987436700442;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;48,795833333333334;9,633333333333333;WindOn_4408;0,999987546306068;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;48,2375;12,333333333333334;WindOn_4409;0,999988945878443;;;WindOn;WindOn;;10,0;;2013,0;2006,0;3,0
;;;;47,69166666666667;10,208333333333334;WindOn_4410;0,999989357258943;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;48,775;12,120833333333334;WindOn_4411;0,999990924246149;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;48,15;9,495833333333334;WindOn_4412;0,999992773353515;;;WindOn;WindOn;;10,0;;2011,0;2006,0;3,0
;;;;48,44583333333333;13,070833333333333;WindOn_4413;0,999994248135775;;;WindOn;WindOn;;7,0;;2003,0;2006,0;3,0
;;;;46,270833333333336;16,0625;WindOn_4414;0,986573329082342;;;WindOn;WindOn;;10,0;;2011,0;2006,0;3,0
;;;;46,25833333333333;15,891666666666666;WindOn_4415;0,986697524659874;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;46,38333333333333;16,4375;WindOn_4416;0,986980273011764;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;46,275;16,3875;WindOn_4417;0,987075416107585;;;WindOn;WindOn;;10,0;;2010,0;2006,0;3,0
;;;;46,44166666666667;16,375;WindOn_4418;0,987146251917348;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;46,32083333333333;16,52916666666667;WindOn_4419;0,987200682475077;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;46,354166666666664;16,6125;WindOn_4420;0,987276990635944;;;WindOn;WindOn;;10,0;;2009,0;2006,0;3,0
;;;;46,525;16,433333333333334;WindOn_4421;0,987304237383164;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;46,3625;16,6125;WindOn_4422;0,987519296085163;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;46,31666666666667;16,1625;WindOn_4423;0,987591722591046;;;WindOn;WindOn;;10,0;;2011,0;2006,0;3,0
;;;;46,25416666666667;15,7875;WindOn_4424;0,987624574299536;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;46,333333333333336;16,2;WindOn_4425;0,987665330265932;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;46,520833333333336;16,3;WindOn_4426;0,987666409744055;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;46,354166666666664;16,0625;WindOn_4427;0,987729018125604;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,37083333333333;16,391666666666666;WindOn_4428;0,987792051133268;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;46,50833333333333;16,375;WindOn_4429;0,987939315395163;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,25833333333333;16,266666666666666;WindOn_4430;0,987982590896602;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;46,266666666666666;16,46666666666667;WindOn_4431;0,988049274986364;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;46,454166666666666;16,35;WindOn_4432;0,988174166228171;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;46,358333333333334;16,166666666666668;WindOn_4433;0,988180708344134;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,3;16,195833333333333;WindOn_4434;0,988235629163608;;;WindOn;WindOn;;10,0;;2011,0;2006,0;3,0
;;;;46,25416666666667;16,695833333333333;WindOn_4435;0,988297963491055;;;WindOn;WindOn;;10,0;;2011,0;2006,0;3,0
;;;;46,25416666666667;16,5125;WindOn_4436;0,988431382099256;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;46,3875;16,183333333333334;WindOn_4437;0,988554056270168;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;46,2625;16,058333333333334;WindOn_4438;0,988583450425831;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,49583333333333;16,329166666666666;WindOn_4439;0,988584900968091;;;WindOn;WindOn;;10,0;;1998,0;2006,0;3,0
;;;;46,3125;16,1875;WindOn_4440;0,98869084250897;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;46,291666666666664;16,4;WindOn_4441;0,988800217012432;;;WindOn;WindOn;;10,0;;2000,0;2006,0;3,0
;;;;46,31666666666667;16,5;WindOn_4442;0,988965507523635;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;46,3125;16,304166666666667;WindOn_4443;0,988992025748603;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,2875;16,729166666666668;WindOn_4444;0,988994005147454;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;46,50833333333333;16,254166666666666;WindOn_4445;0,989039997224397;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;46,270833333333336;16,570833333333333;WindOn_4446;0,98908209275983;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,4125;16,295833333333334;WindOn_4447;0,989109753478301;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,25833333333333;16,0125;WindOn_4448;0,989220218268922;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;46,395833333333336;16,7;WindOn_4449;0,989336187204838;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;46,483333333333334;16,516666666666666;WindOn_4450;0,989367626054739;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;46,329166666666666;16,570833333333333;WindOn_4451;0,989389807794672;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;46,391666666666666;16,4625;WindOn_4452;0,989654642704418;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;46,35;16,375;WindOn_4453;0,989899958181974;;;WindOn;WindOn;;10,0;;2011,0;2006,0;3,0
;;;;46,25;15,845833333333333;WindOn_4454;0,989944199551689;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;46,36666666666667;16,65;WindOn_4455;0,989960572424278;;;WindOn;WindOn;;8,0;;2010,0;2006,0;3,0
;;;;47,7;17,3;WindOn_4456;0,999619306356177;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;47,270833333333336;16,975;WindOn_4457;0,999632155553345;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;46,833333333333336;16,604166666666668;WindOn_4458;0,999643449209909;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;47,17916666666667;17,4;WindOn_4459;0,999660089904414;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;46,69583333333333;17,358333333333334;WindOn_4460;0,999695102068687;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;47,025;16,9375;WindOn_4461;0,999707806117416;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;46,62916666666667;17,225;WindOn_4462;0,999712699232946;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;47,8375;17,1375;WindOn_4463;0,999713892104911;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;47,825;17,445833333333333;WindOn_4464;0,999741607413725;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;47,7;17,441666666666666;WindOn_4465;0,999746796504584;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;47,28333333333333;17,241666666666667;WindOn_4466;0,999764071758975;;;WindOn;WindOn;;10,0;;2011,0;2006,0;3,0
;;;;47,733333333333334;17,104166666666668;WindOn_4467;0,999765583963867;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;47,2125;16,8625;WindOn_4468;0,999785880477423;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;46,34166666666667;17,204166666666666;WindOn_4469;0,999803627118743;;;WindOn;WindOn;;10,0;;2001,0;2006,0;3,0
;;;;46,59583333333333;17,075;WindOn_4470;0,999808227995122;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;47,775;17,241666666666667;WindOn_4471;0,999819591092895;;;WindOn;WindOn;;10,0;;2009,0;2006,0;3,0
;;;;46,80416666666667;17,491666666666667;WindOn_4472;0,999825934815717;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,95;16,270833333333332;WindOn_4473;0,999832643528392;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;47,30833333333333;16,483333333333334;WindOn_4474;0,999835735912524;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;47,791666666666664;17,391666666666666;WindOn_4475;0,999854799724259;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;47,87916666666667;17,27916666666667;WindOn_4476;0,999863681579203;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;47,36666666666667;16,691666666666666;WindOn_4477;0,999885103181602;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;46,50833333333333;17,241666666666667;WindOn_4478;0,999889390655001;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;46,94583333333333;16,575;WindOn_4479;0,999895890133005;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;46,36666666666667;17,495833333333334;WindOn_4480;0,999908604466709;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;47,3375;16,516666666666666;WindOn_4481;0,99991901791408;;;WindOn;WindOn;;10,0;;2001,0;2006,0;3,0
;;;;47,49583333333333;17,295833333333334;WindOn_4482;0,999923034045175;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;47,50416666666667;17,020833333333332;WindOn_4483;0,99993314526208;;;WindOn;WindOn;;10,0;;2009,0;2006,0;3,0
;;;;47,4125;16,991666666666667;WindOn_4484;0,999953115084923;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;47,34166666666667;16,745833333333334;WindOn_4485;0,99995644451785;;;WindOn;WindOn;;10,0;;1999,0;2006,0;3,0
;;;;46,6625;16,95;WindOn_4486;0,999962102210711;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,325;17,325;WindOn_4487;0,999969428028595;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;47,675;17,475;WindOn_4488;0,999987515833243;;;WindOn;WindOn;;9,0;;2007,0;2006,0;3,0
;;;;46,88333333333333;11,654166666666667;WindOn_4489;0,991530585210839;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,395833333333336;11,604166666666666;WindOn_4490;0,991532434196602;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;46,375;11,583333333333334;WindOn_4491;0,991539175192011;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;46,52916666666667;12,3125;WindOn_4492;0,991546244980696;;;WindOn;WindOn;;10,0;;2011,0;2006,0;3,0
;;;;46,3375;12,445833333333333;WindOn_4493;0,991550489681492;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,979166666666664;11,445833333333333;WindOn_4494;0,99155690402401;;;WindOn;WindOn;;10,0;;1999,0;2006,0;3,0
;;;;46,583333333333336;12,583333333333334;WindOn_4495;0,991562314156022;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;46,6875;12,041666666666666;WindOn_4496;0,991575287203645;;;WindOn;WindOn;;10,0;;2012,0;2006,0;3,0
;;;;46,65;11,15;WindOn_4497;0,991600087149401;;;WindOn;WindOn;;10,0;;2012,0;2006,0;3,0
;;;;46,329166666666666;10,616666666666667;WindOn_4498;0,991609974387648;;;WindOn;WindOn;;10,0;;2001,0;2006,0;3,0
;;;;46,4;11,9625;WindOn_4499;0,991619279793973;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;46,4875;12,925;WindOn_4500;0,991620560334029;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;46,5875;11,525;WindOn_4501;0,991638417384975;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;46,44583333333333;11,6125;WindOn_4502;0,991643438660965;;;WindOn;WindOn;;10,0;;2000,0;2006,0;3,0
;;;;46,47083333333333;11,604166666666666;WindOn_4503;0,991647155197934;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;46,7375;10,65;WindOn_4504;0,991654357904977;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;46,92916666666667;11,8625;WindOn_4505;0,99165694366082;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,291666666666664;9,879166666666666;WindOn_4506;0,9916654484848;;;WindOn;WindOn;;10,0;;2000,0;2006,0;3,0
;;;;46,84166666666667;10,579166666666666;WindOn_4507;0,991673725925966;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,5625;11,054166666666667;WindOn_4508;0,991677504385045;;;WindOn;WindOn;;10,0;;2008,0;2006,0;3,0
;;;;46,416666666666664;12,279166666666667;WindOn_4509;0,991687323924081;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;46,3625;11,995833333333334;WindOn_4510;0,991688890006575;;;WindOn;WindOn;;10,0;;2005,0;2006,0;3,0
;;;;46,35;13,016666666666666;WindOn_4511;0,99168940534171;;;WindOn;WindOn;;10,0;;2000,0;2006,0;3,0
;;;;46,291666666666664;10,595833333333333;WindOn_4512;0,991702623126496;;;WindOn;WindOn;;10,0;;2000,0;2006,0;3,0
;;;;46,3625;9,879166666666666;WindOn_4513;0,991707656490586;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;46,25833333333333;10,416666666666666;WindOn_4514;0,991714532274733;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;46,458333333333336;12,291666666666666;WindOn_4515;0,991717340802213;;;WindOn;WindOn;;10,0;;2004,0;2006,0;3,0
;;;;46,5625;13,166666666666666;WindOn_4516;0,991746295988657;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;46,583333333333336;12,3125;WindOn_4517;0,991754728362018;;;WindOn;WindOn;;10,0;;2011,0;2006,0;3,0
;;;;46,454166666666666;11,25;WindOn_4518;0,991792125015647;;;WindOn;WindOn;;10,0;;2011,0;2006,0;3,0
;;;;46,49583333333333;13,504166666666666;WindOn_4519;0,99180903649171;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;46,475;10,425;WindOn_4520;0,991827757487219;;;WindOn;WindOn;;10,0;;2003,0;2006,0;3,0
;;;;46,6125;12,354166666666666;WindOn_4521;0,991832291558216;;;WindOn;WindOn;;10,0;;2002,0;2006,0;3,0
;;;;46,329166666666666;12,6875;WindOn_4522;0,991833104235898;;;WindOn;WindOn;;10,0;;2006,0;2006,0;3,0
;;;;46,40416666666667;12,633333333333333;WindOn_4523;0,991840398672037;;;WindOn;WindOn;;10,0;;2007,0;2006,0;3,0
;;;;46,6375;12,7;WindOn_4524;0,991848980571098;;;WindOn;WindOn;;10,0;;1998,0;2006,0;3,0
